region,country,vintage,producer,wine_variety,grape_variety,rating,rating_qty,log_price,log_rating_qty,rating * log_rating_qty
2.0,6.0,30.0,6781.0,0.0,121.0,3.8,76.0,2.3331142980288684,4.330733340286331,16.456786693088056
222.0,10.0,25.0,4108.0,3.0,121.0,4.0,460.0,3.075005454448499,6.131226489483141,24.524905957932564
65.0,20.0,30.0,6013.0,0.0,16.0,3.7,4216.0,3.255400599550573,8.346642090221197,30.88257573381843
19.0,10.0,28.0,2994.0,3.0,8.0,3.9,179.0,3.547315889792149,5.187385805840755,20.230804642778946
158.0,7.0,31.0,3945.0,0.0,121.0,3.9,223.0,2.928523523860541,5.407171771460119,21.087969908694465
224.0,10.0,27.0,302.0,1.0,121.0,3.7,177.0,2.6063865473257097,5.176149732573829,19.151754010523167
207.0,18.0,30.0,1245.0,0.0,121.0,3.5,328.0,2.134166441369082,5.793013608384144,20.275547629344505
201.0,1.0,31.0,467.0,2.0,107.0,3.2,100.0,1.9530276168241767,4.605170185988092,14.736544595161895
196.0,10.0,30.0,5987.0,2.0,63.0,3.7,771.0,1.7298840655099674,6.647688373563329,24.59644698218432
6.0,18.0,29.0,6704.0,0.0,54.0,3.9,799.0,2.769458829230853,6.683360945766275,26.06510768848847
128.0,12.0,30.0,6229.0,1.0,76.0,3.5,83.0,3.255400599550573,4.418840607796598,15.465942127288097
171.0,18.0,30.0,4536.0,2.0,121.0,4.0,35.0,3.4404180948154366,3.555348061489413,14.221392245957654
149.0,20.0,29.0,6056.0,0.0,16.0,3.6,134.0,3.2184757448468613,4.897839799950911,17.63222327982328
214.0,0.0,32.0,2537.0,0.0,121.0,3.5,63.0,2.3580197998821464,4.143134726391533,14.500971542370364
2.0,6.0,29.0,3857.0,2.0,121.0,3.9,176.0,3.072230244526716,5.170483995038151,20.16488758064879
28.0,10.0,27.0,431.0,0.0,121.0,3.8,772.0,3.281287084989598,6.648984550024776,25.26614129009415
39.0,20.0,30.0,4776.0,0.0,16.0,3.6,88.0,3.1471649773142003,4.477336814478207,16.118412532121546
224.0,10.0,26.0,5726.0,2.0,121.0,3.6,768.0,2.8903717578961645,6.643789733147672,23.917643039331622
56.0,10.0,28.0,4745.0,0.0,21.0,3.7,25.0,3.331847303527362,3.218875824868201,11.909840552012342
2.0,6.0,30.0,4646.0,0.0,121.0,3.8,85.0,3.2240623515555007,4.442651256490317,16.882074774663202
158.0,10.0,30.0,3688.0,0.0,121.0,3.7,47.0,2.396075436081385,3.8501476017100575,14.245546126327216
158.0,18.0,32.0,2286.0,0.0,121.0,3.7,28.0,2.66235524184008,3.332204510175204,12.329156687648254
120.0,20.0,29.0,586.0,0.0,76.0,3.9,1105.0,3.617383452408866,7.007600613951853,27.329642394412225
238.0,17.0,28.0,5952.0,0.0,77.0,4.2,553.0,3.3043193066856684,6.315358001522334,26.524503606393804
162.0,5.0,27.0,1626.0,1.0,121.0,3.9,433.0,4.085471983718502,6.070737728002491,23.675877139209717
32.0,5.0,27.0,2529.0,2.0,121.0,3.6,132.0,3.762594491936217,4.882801922586371,17.578086921310934
190.0,5.0,19.0,1567.0,0.0,121.0,4.4,940.0,5.1874975314427925,6.845879875264049,30.121871451161816
101.0,5.0,26.0,1740.0,2.0,121.0,3.8,411.0,3.674273301724574,6.018593214496234,22.87065421508569
187.0,5.0,18.0,4014.0,0.0,121.0,4.4,57.0,6.0216057040199695,4.04305126783455,17.789425578472024
158.0,10.0,26.0,4335.0,2.0,121.0,3.5,1259.0,2.5368663887187117,7.138073034044347,24.983255619155216
39.0,20.0,32.0,5145.0,0.0,82.0,4.0,87.0,2.3015845926604626,4.465908118654584,17.863632474618335
21.0,1.0,30.0,6078.0,3.0,121.0,3.6,46.0,2.853015971352396,3.828641396489095,13.783109027360744
158.0,6.0,27.0,353.0,1.0,76.0,4.0,46.0,4.399006654708566,3.828641396489095,15.31456558595638
158.0,20.0,25.0,5895.0,0.0,121.0,3.9,82.0,3.332204510175204,4.406719247264253,17.186205064330586
158.0,5.0,30.0,3096.0,3.0,121.0,3.8,342.0,2.6844403354630764,5.834810737062606,22.1722808008379
31.0,5.0,30.0,1772.0,1.0,121.0,3.5,181.0,2.254444717666111,5.198497031265826,18.194739609430396
39.0,20.0,27.0,6255.0,0.0,130.0,3.8,88.0,2.63834278867739,4.477336814478207,17.013879895017187
149.0,20.0,31.0,3847.0,0.0,13.0,4.6,71.0,5.590203091260391,4.262679877041316,19.60832743439005
203.0,17.0,29.0,6834.0,1.0,110.0,4.1,111.0,2.719978771967484,4.709530201312334,19.30907382538057
181.0,10.0,28.0,1110.0,0.0,121.0,3.9,2001.0,2.833801406407771,7.601402334583733,29.64546910487656
155.0,5.0,30.0,5171.0,1.0,121.0,4.4,46.0,3.926714554171136,3.828641396489095,16.84602214455202
14.0,5.0,29.0,3959.0,3.0,121.0,3.9,795.0,3.072230244526716,6.678342114654332,26.045534247151892
211.0,10.0,28.0,6141.0,0.0,121.0,4.0,2009.0,3.4008639927609177,7.605392364814934,30.421569459259736
178.0,18.0,31.0,934.0,0.0,91.0,3.6,137.0,2.3832429960115,4.919980925828125,17.71193133298125
177.0,18.0,29.0,5696.0,1.0,121.0,3.6,39.0,2.5249283241374862,3.6635616461296463,13.188821926066726
64.0,10.0,28.0,2289.0,0.0,121.0,3.5,44.0,2.847812143477369,3.784189633918261,13.244663718713914
223.0,10.0,31.0,5041.0,2.0,121.0,3.6,27.0,2.558002204858551,3.295836866004329,11.865012717615585
158.0,2.0,29.0,4211.0,2.0,131.0,3.3,28.0,2.0706530356467567,3.332204510175204,10.996274883578172
183.0,10.0,31.0,6484.0,3.0,121.0,3.6,216.0,1.8547342683894432,5.375278407684165,19.351002267662995
163.0,5.0,31.0,3266.0,1.0,16.0,3.6,446.0,1.965712776351493,6.100318952020064,21.961148227272236
39.0,20.0,31.0,3825.0,0.0,53.0,3.8,185.0,2.8326249356838407,5.220355825078325,19.837352135297635
133.0,0.0,28.0,6283.0,0.0,48.0,3.8,337.0,2.7813006628418027,5.820082930352362,22.11631513533897
161.0,20.0,33.0,3167.0,0.0,121.0,3.6,32.0,2.8898160479624413,3.4657359027997265,12.476649250079015
85.0,14.0,31.0,4861.0,0.0,121.0,3.6,453.0,2.273156282303234,6.115892125483034,22.01721165173893
12.0,6.0,28.0,866.0,2.0,9.0,3.6,62.0,2.6063865473257097,4.127134385045092,14.85768378616233
30.0,5.0,29.0,1484.0,0.0,121.0,3.8,73.0,2.4832385926873037,4.290459441148391,16.303745876363884
155.0,5.0,24.0,2797.0,2.0,121.0,4.3,85.0,4.673856343776538,4.442651256490317,19.10340040290836
63.0,4.0,30.0,5715.0,0.0,53.0,3.4,485.0,1.6695918352538477,6.184148890937483,21.02610622918744
184.0,10.0,27.0,5737.0,1.0,121.0,4.0,25.0,2.532902848056256,3.218875824868201,12.875503299472802
36.0,5.0,27.0,1550.0,3.0,121.0,4.0,239.0,3.665098925448533,5.476463551931511,21.905854207726044
203.0,17.0,31.0,269.0,0.0,82.0,4.0,109.0,3.295466427029913,4.691347882229144,18.76539152891657
15.0,10.0,26.0,247.0,2.0,121.0,3.8,48.0,3.041661205442391,3.871201010907891,14.710563841449986
33.0,10.0,28.0,294.0,3.0,121.0,4.2,224.0,3.660737148167656,5.41164605185504,22.72891341779117
123.0,4.0,29.0,5722.0,3.0,16.0,3.6,1461.0,2.658159431488745,7.2868764117507,26.23275508230252
238.0,17.0,29.0,1013.0,3.0,82.0,3.9,121.0,3.028683373693677,4.795790545596741,18.70358312782729
121.0,0.0,31.0,5942.0,0.0,48.0,3.7,539.0,2.353278207309564,6.289715570908997,23.271947612363288
165.0,5.0,18.0,1919.0,1.0,121.0,4.5,811.0,5.2689400478373605,6.698268054115412,30.142206243519357
